Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,GS,JPM,META,MSFT,NVDA,TSLA,V,WMT,AAPL,AMZN,GOOGL,GS,JPM,META,MSFT,NVDA,TSLA,V,WMT,AAPL,AMZN,GOOGL,GS,JPM,META,MSFT,NVDA,TSLA,V,WMT,AAPL,AMZN,GOOGL,GS,JPM,META,MSFT,NVDA,TSLA,V,WMT,AAPL,AMZN,GOOGL,GS,JPM,META,MSFT,NVDA,TSLA,V,WMT,AAPL,AMZN,GOOGL,GS,JPM,META,MSFT,NVDA,TSLA,V,WMT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,24.435274124145508,15.425999641418457,26.477500915527344,162.28050231933594,48.54987335205078,78.36685180664062,40.37806701660156,4.832577705383301,14.620667457580566,62.13298416137695,23.641939163208008,27.332500457763672,15.425999641418457,26.477500915527344,194.41000366210938,62.4900016784668,78.44999694824219,46.7599983215332,5.03249979019165,14.620667457580566,66.25499725341797,28.633333206176758,27.860000610351562,15.737500190734863,26.790000915527344,195.72999572753906,62.959999084472656,78.93000030517578,47.41999816894531,5.070000171661377,14.883333206176758,66.6875,28.906667709350586,26.837499618530273,15.347999572753906,26.393999099731445,192.6999969482422,62.06999969482422,77.69999694824219,46.540000915527344,4.952499866485596,14.21733283996582,65.62249755859375,28.516666412353516,27.84749984741211,15.628999710083008,26.6299991607666,195.3000030517578,62.18000030517578,78.58000183105469,46.65999984741211,5.03249979019165,14.857999801635742,65.84500122070312,28.75666618347168,212818400,55664000,26480000,1877700,12600000,18177500,27913900,11368000,71466000,8389600,13505400
2015-01-05,23.746883392333984,15.10949993133545,25.972999572753906,157.21356201171875,47.04264831542969,77.10819244384766,40.00675582885742,4.7509541511535645,14.005999565124512,60.761497497558594,23.573139190673828,26.5625,15.10949993133545,25.972999572753906,188.33999633789062,60.54999923706055,77.19000244140625,46.33000183105469,4.947500228881836,14.005999565124512,64.7925033569336,28.549999237060547,27.162500381469727,15.418999671936035,26.399499893188477,194.0399932861328,62.279998779296875,79.25,46.72999954223633,5.047500133514404,14.433333396911621,65.875,28.773332595825195,26.352500915527344,15.042499542236328,25.887500762939453,187.47999572753906,60.22999954223633,76.86000061035156,46.25,4.925000190734863,13.810667037963867,64.71749877929688,28.503332138061523,27.072500228881836,15.350500106811523,26.357500076293945,193.05999755859375,62.060001373291016,77.9800033569336,46.369998931884766,5.03249979019165,14.303333282470703,65.87249755859375,28.573333740234375,257142000,55484000,41182000,3413200,20100600,26452200,39673900,19795200,80527500,12751200,20937000
2015-01-06,23.74912452697754,14.76449966430664,25.332000732421875,154.03323364257812,45.8228759765625,76.06929016113281,39.4195556640625,4.606914520263672,14.085332870483398,60.36995315551758,23.754791259765625,26.565000534057617,14.76449966430664,25.332000732421875,184.52999877929688,58.97999954223633,76.1500015258789,45.650001525878906,4.797500133514404,14.085332870483398,64.375,28.770000457763672,26.857500076293945,15.149999618530273,26.06049919128418,188.66000366210938,60.75,77.58999633789062,46.75,4.960000038146973,14.279999732971191,65.19499969482422,28.916667938232422,26.157499313354492,14.619000434875488,25.27750015258789,183.92999267578125,58.349998474121094,75.36000061035156,45.540000915527344,4.792500019073486,13.61400032043457,63.71500015258789,28.59666633605957,26.635000228881836,15.112000465393066,26.024999618530273,188.3000030517578,60.63999938964844,77.2300033569336,46.380001068115234,4.954999923706055,14.003999710083008,64.94750213623047,28.65999984741211,263188400,70380000,54456000,3429200,29074100,27399300,36447900,19776400,93928500,11070000,24615300
2015-01-07,24.0821475982666,14.920999526977539,25.25749969482422,156.32879638671875,45.892799377441406,76.06929016113281,39.92041778564453,4.594911098480225,14.063332557678223,61.17881393432617,24.385055541992188,26.9375,14.920999526977539,25.25749969482422,187.27999877929688,59.06999969482422,76.1500015258789,46.22999954223633,4.784999847412109,14.063332557678223,65.23750305175781,29.53333282470703,27.049999237060547,15.064000129699707,25.574499130249023,187.99000549316406,59.88999938964844,77.36000061035156,46.459999084472656,4.875,14.3186674118042,65.28500366210938,29.559999465942383,26.674999237060547,14.766500473022461,25.1825008392334,185.77000427246094,58.66999816894531,75.81999969482422,45.4900016784668,4.769999980926514,13.985333442687988,64.36250305175781,28.889999389648438,26.799999237060547,14.875,25.547500610351562,186.85000610351562,59.88999938964844,76.76000213623047,45.97999954223633,4.832499980926514,14.223333358764648,64.61000061035156,28.926666259765625,160423600,52806000,46918000,1896800,23843200,22045300,29114100,32180800,44526000,9346800,25495200
2015-01-08,25.007431030273438,15.02299976348877,25.345500946044922,158.82464599609375,46.9183464050293,78.09713745117188,41.09478759765625,4.76776123046875,14.041333198547363,61.999366760253906,24.899730682373047,27.97249984741211,15.02299976348877,25.345500946044922,190.27000427246094,60.38999938964844,78.18000030517578,47.59000015258789,4.965000152587891,14.041333198547363,66.11250305175781,30.156667709350586,28.037500381469727,15.156999588012695,25.375,190.82000732421875,60.900001525878906,78.2300033569336,47.75,4.994999885559082,14.25333309173584,66.27999877929688,30.22333335876465,27.174999237060547,14.805500030517578,24.750999450683594,189.25,59.970001220703125,76.08000183105469,46.720001220703125,4.837500095367432,14.000666618347168,65.65750122070312,29.690000534057617,27.3075008392334,15.015999794006348,25.07550048828125,189.35000610351562,59.970001220703125,76.73999786376953,46.75,4.840000152587891,14.187333106994629,65.80000305175781,29.73666763305664,237458000,61768000,73054000,1962500,16971100,23961000,29645200,28378000,51637500,10443200,38140800
2015-01-09,25.034252166748047,14.846500396728516,25.035999298095703,156.38723754882812,46.102569580078125,77.65760040283203,40.7493896484375,4.786964416503906,13.77733325958252,61.08034896850586,24.591474533081055,28.002500534057617,14.846500396728516,25.035999298095703,187.35000610351562,59.34000015258789,77.73999786376953,47.189998626708984,4.985000133514404,13.77733325958252,65.13249969482422,29.78333282470703,28.3125,15.143500328063965,25.43000030517578,191.30999755859375,60.790000915527344,78.62000274658203,47.81999969482422,5.022500038146973,13.998666763305664,66.11750030517578,30.1299991607666,27.552499771118164,14.833999633789062,24.9325008392334,186.9600067138672,59.290000915527344,77.19999694824219,46.900001525878906,4.914999961853027,13.663999557495117,64.94249725341797,29.75,28.167499542236328,15.074000358581543,25.409000396728516,190.47999572753906,60.720001220703125,78.19999694824219,47.61000061035156,4.982500076293945,13.928000450134277,65.90249633789062,30.106666564941406,214798000,51848000,42000000,1980700,15396200,21157000,23944200,20954000,70024500,10523600,25567500
2015-01-12,24.417388916015625,14.570500373840332,24.85300064086914,154.48402404785156,45.70634078979492,76.63868713378906,40.23991394042969,4.726948261260986,13.480667114257812,60.96077346801758,24.775876998901367,27.3125,14.570500373840332,24.85300064086914,185.07000732421875,58.83000183105469,76.72000122070312,46.599998474121094,4.922500133514404,13.480667114257812,65.00499725341797,30.00666618347168,28.157499313354492,14.92549991607666,25.013999938964844,187.52999877929688,59.400001525878906,78.0,47.540000915527344,5.0,13.631333351135254,65.5,30.10333251953125,27.200000762939453,14.46399974822998,24.545499801635742,184.11000061035156,58.27000045776367,76.20999908447266,46.36000061035156,4.877500057220459,13.283332824707031,64.78500366210938,29.739999771118164,28.149999618530273,14.878000259399414,24.961999893188477,187.36000061035156,59.279998779296875,77.83999633789062,47.41999816894531,4.997499942779541,13.536666870117188,65.26000213623047,29.786666870117188,198603200,68428000,57138000,2084200,15455200,19190200,23651900,19073200,89254500,6425600,22117500
2015-01-13,24.634183883666992,14.737000465393066,25.09000015258789,154.36715698242188,45.714107513427734,76.36896514892578,40.032657623291016,4.7197465896606445,13.616666793823242,61.13895797729492,24.58046531677246,27.55500030517578,14.737000465393066,25.09000015258789,184.92999267578125,58.84000015258789,76.44999694824219,46.36000061035156,4.914999961853027,13.616666793823242,65.19499969482422,29.770000457763672,28.200000762939453,15.074999809265137,25.43000030517578,189.3800048828125,59.70000076293945,78.08000183105469,47.90999984741211,5.059999942779541,13.840666770935059,66.45249938964844,30.323333740234375,27.227500915527344,14.661499977111816,24.863000869750977,183.3699951171875,58.369998931884766,75.8499984741211,46.060001373291016,4.880000114440918,13.394000053405762,64.77749633789062,29.643333435058594,27.857500076293945,14.87399959564209,25.12849998474121,186.5800018310547,59.2599983215332,77.2300033569336,46.970001220703125,4.960000038146973,13.554667472839355,65.50499725341797,30.266666412353516,268367600,82728000,60958000,2745300,21644700,25179600,35270600,23672000,67159500,10284000,24646200
